Time, Roll, Pitch, Yaw
19.996,0.546,-0.0735,0.95
19.999,0.546,-0.0736,0.951
20.002,0.547,-0.0736,0.951
20.007,0.547,-0.0736,0.952
20.01,0.547,-0.0736,0.953
20.013,0.548,-0.0737,0.954
20.016,0.548,-0.0737,0.954
20.019,0.549,-0.0737,0.955
20.023,0.549,-0.0737,0.956
20.025,0.549,-0.0737,0.956
20.028,0.55,-0.0736,0.957
20.032,0.55,-0.0735,0.957
20.035,0.551,-0.0735,0.958
20.04,0.551,-0.0734,0.959
20.043,0.551,-0.0733,0.959
20.046,0.552,-0.0732,0.96
20.049,0.552,-0.0732,0.961
20.053,0.553,-0.073,0.961
20.058,0.553,-0.0729,0.962
20.061,0.554,-0.0727,0.963
20.064,0.554,-0.0726,0.963
20.067,0.554,-0.0724,0.964
20.07,0.555,-0.0723,0.965
20.073,0.555,-0.0721,0.965
20.076,0.555,-0.072,0.966
20.079,0.556,-0.0718,0.966
20.082,0.556,-0.0717,0.967
20.085,0.556,-0.0715,0.967
20.088,0.557,-0.0713,0.968
20.091,0.557,-0.0712,0.968
20.094,0.557,-0.071,0.969
20.097,0.557,-0.0708,0.969
20.1,0.558,-0.0706,0.97
20.103,0.558,-0.0704,0.97
20.106,0.558,-0.0701,0.971
20.109,0.558,-0.07,0.971
20.112,0.559,-0.0697,0.972
20.115,0.559,-0.0695,0.972
20.118,0.559,-0.0692,0.973
20.121,0.559,-0.0689,0.973
20.124,0.559,-0.0687,0.973
20.127,0.56,-0.0684,0.974
20.131,0.56,-0.0681,0.974
20.136,0.56,-0.0676,0.975
20.139,0.56,-0.0672,0.975
20.142,0.56,-0.0669,0.976
20.145,0.561,-0.0667,0.976
20.148,0.561,-0.0664,0.977
20.151,0.561,-0.0661,0.977
20.154,0.561,-0.0658,0.977
20.159,0.561,-0.0653,0.978
20.162,0.562,-0.065,0.978
20.165,0.562,-0.0647,0.979
20.168,0.562,-0.0643,0.979
20.171,0.562,-0.064,0.979
20.174,0.562,-0.0638,0.98
20.177,0.562,-0.0635,0.98
20.18,0.563,-0.0631,0.98
20.183,0.563,-0.0627,0.981
20.186,0.563,-0.0623,0.981
20.189,0.563,-0.0619,0.981
20.192,0.563,-0.0616,0.982
20.195,0.563,-0.0612,0.982
20.198,0.563,-0.0607,0.982
20.201,0.563,-0.0603,0.982
20.204,0.562,-0.0598,0.983
20.207,0.561,-0.0593,0.983
20.21,0.561,-0.0588,0.983
20.213,0.561,-0.0584,0.983
20.216,0.562,-0.058,0.984
20.219,0.562,-0.0577,0.984
20.222,0.563,-0.0573,0.984
20.225,0.563,-0.0569,0.984
20.228,0.563,-0.0564,0.984
20.231,0.563,-0.056,0.985
20.234,0.563,-0.0556,0.985
20.237,0.563,-0.0551,0.985
20.24,0.563,-0.0547,0.985
20.243,0.563,-0.0542,0.985
20.246,0.563,-0.0538,0.985
20.249,0.563,-0.0534,0.986
20.252,0.563,-0.053,0.986
20.255,0.563,-0.0526,0.986
20.258,0.563,-0.0521,0.986
20.261,0.563,-0.0517,0.986
20.264,0.563,-0.0512,0.986
20.267,0.563,-0.0507,0.986
20.27,0.563,-0.0503,0.986
20.273,0.563,-0.0498,0.986
20.276,0.563,-0.0494,0.986
20.279,0.563,-0.0489,0.987
20.282,0.563,-0.0485,0.987
20.285,0.563,-0.0479,0.987
20.288,0.563,-0.0475,0.987
20.291,0.563,-0.0471,0.987
20.294,0.563,-0.0466,0.987
20.297,0.563,-0.0461,0.987
20.3,0.563,-0.0456,0.987
20.303,0.563,-0.0451,0.987
20.306,0.562,-0.0446,0.987
20.309,0.562,-0.0441,0.987
20.312,0.562,-0.0436,0.987
20.315,0.562,-0.0432,0.987
20.318,0.562,-0.0426,0.987
20.321,0.562,-0.0422,0.987
20.324,0.562,-0.0417,0.987
20.327,0.562,-0.0411,0.987
20.33,0.562,-0.0406,0.987
20.333,0.562,-0.0402,0.987
20.336,0.561,-0.0397,0.987
20.339,0.561,-0.0392,0.987
20.342,0.561,-0.0388,0.987
20.345,0.561,-0.0383,0.987
20.348,0.561,-0.0378,0.987
20.351,0.561,-0.0373,0.986
20.354,0.561,-0.0369,0.986
20.357,0.561,-0.0364,0.986
20.36,0.56,-0.036,0.986
20.363,0.56,-0.0355,0.986
20.366,0.56,-0.035,0.986
20.369,0.56,-0.0346,0.986
20.372,0.56,-0.0341,0.986
20.375,0.56,-0.0337,0.985
20.378,0.56,-0.0332,0.985
20.381,0.559,-0.0327,0.985
20.384,0.559,-0.0323,0.985
20.387,0.559,-0.0318,0.985
20.39,0.559,-0.0314,0.985
20.393,0.559,-0.031,0.985
20.396,0.559,-0.0305,0.985
20.399,0.559,-0.0301,0.984
20.402,0.559,-0.0296,0.984
20.405,0.558,-0.0291,0.984
20.408,0.558,-0.0287,0.984
20.411,0.558,-0.0283,0.984
20.414,0.558,-0.0279,0.983
20.417,0.558,-0.0275,0.983
20.42,0.558,-0.0271,0.983
20.423,0.557,-0.0266,0.983
20.426,0.557,-0.0263,0.982
20.429,0.557,-0.0258,0.982
20.432,0.557,-0.0253,0.982
20.435,0.557,-0.025,0.982
20.438,0.557,-0.0245,0.981
20.441,0.557,-0.0241,0.981
20.444,0.556,-0.0237,0.981
20.447,0.556,-0.0233,0.981
20.45,0.556,-0.0229,0.981
20.453,0.556,-0.0225,0.98
20.456,0.556,-0.0221,0.98
20.459,0.556,-0.0217,0.98
20.462,0.556,-0.0213,0.979
20.465,0.555,-0.0209,0.979
20.468,0.555,-0.0205,0.979
20.471,0.555,-0.0201,0.979
20.474,0.555,-0.0197,0.978
20.477,0.555,-0.0193,0.978
20.48,0.555,-0.0189,0.978
20.483,0.555,-0.0186,0.977
20.486,0.554,-0.0183,0.977
20.489,0.554,-0.0179,0.977
20.492,0.554,-0.0176,0.976
20.495,0.554,-0.0173,0.976
20.498,0.554,-0.0169,0.976
20.501,0.554,-0.0166,0.975
20.504,0.552,-0.0163,0.975
20.507,0.551,-0.016,0.975
20.51,0.549,-0.0158,0.975
20.513,0.548,-0.0155,0.974
20.516,0.547,-0.0152,0.974
20.519,0.546,-0.0149,0.974
20.522,0.545,-0.0146,0.973
20.525,0.545,-0.0143,0.973
20.528,0.545,-0.014,0.973
20.531,0.545,-0.0137,0.972
20.534,0.545,-0.0134,0.972
20.537,0.546,-0.0131,0.972
20.54,0.546,-0.0129,0.971
20.543,0.546,-0.0125,0.971
20.546,0.547,-0.0123,0.971
20.549,0.547,-0.012,0.97
20.552,0.548,-0.0117,0.97
20.555,0.548,-0.0114,0.97
20.558,0.548,-0.0111,0.969
20.561,0.549,-0.0109,0.969
20.564,0.549,-0.0106,0.969
20.567,0.549,-0.0103,0.968
20.57,0.549,-0.0101,0.968
20.573,0.549,-0.00989,0.968
20.576,0.549,-0.00966,0.967
20.579,0.549,-0.00941,0.967
20.582,0.549,-0.0092,0.967
20.585,0.549,-0.00895,0.966
20.588,0.549,-0.00872,0.966
20.591,0.55,-0.00853,0.966
20.594,0.55,-0.00832,0.965
20.597,0.55,-0.00814,0.965
20.6,0.551,-0.00788,0.965
20.603,0.551,-0.00766,0.964
20.606,0.552,-0.00744,0.964
20.609,0.552,-0.00725,0.964
20.612,0.552,-0.007,0.963
20.615,0.553,-0.00682,0.963
20.618,0.553,-0.00665,0.963
20.621,0.553,-0.00647,0.962
20.624,0.553,-0.00627,0.962
20.627,0.553,-0.00603,0.962
20.63,0.554,-0.00589,0.961
20.633,0.554,-0.00575,0.961
20.636,0.554,-0.0056,0.961
20.639,0.554,-0.00549,0.96
20.642,0.554,-0.00538,0.96
20.646,0.554,-0.00525,0.959
20.652,0.551,-0.00535,0.959
20.655,0.551,-0.00528,0.958
20.66,0.549,-0.00534,0.958
20.663,0.549,-0.00528,0.958
20.666,0.548,-0.00534,0.957
20.671,0.547,-0.00523,0.957
20.674,0.547,-0.00517,0.956
20.679,0.545,-0.0052,0.956
20.683,0.546,-0.00512,0.956
20.686,0.544,-0.00519,0.955
20.692,0.544,-0.00518,0.955
20.698,0.543,-0.00519,0.954
20.701,0.543,-0.00517,0.954
20.706,0.541,-0.00521,0.953
20.709,0.542,-0.00516,0.953
20.713,0.54,-0.00518,0.953
20.719,0.539,-0.00518,0.952
20.724,0.538,-0.00514,0.952
20.727,0.538,-0.00516,0.951
20.731,0.537,-0.00524,0.951
20.736,0.536,-0.00528,0.951
20.739,0.535,-0.00532,0.95
20.743,0.535,-0.00537,0.95
20.748,0.534,-0.00539,0.95
20.752,0.533,-0.00539,0.95
20.757,0.532,-0.00537,0.949
20.76,0.532,-0.00528,0.949
20.763,0.532,-0.00531,0.949
20.767,0.531,-0.0054,0.949
20.77,0.532,-0.00542,0.949
20.773,0.531,-0.00546,0.948
20.778,0.53,-0.00553,0.948
20.781,0.531,-0.00557,0.948
20.784,0.53,-0.00567,0.948
20.787,0.529,-0.00574,0.948
20.79,0.529,-0.0058,0.948
20.793,0.53,-0.00586,0.947
20.796,0.53,-0.00597,0.947
20.799,0.53,-0.00605,0.947
20.802,0.53,-0.00606,0.947
20.805,0.53,-0.00613,0.947
20.808,0.529,-0.00618,0.947
20.811,0.528,-0.00634,0.947
20.814,0.529,-0.00647,0.947
20.817,0.529,-0.00659,0.946
20.82,0.529,-0.00668,0.946
20.823,0.529,-0.0068,0.946
20.826,0.529,-0.0069,0.946
20.829,0.53,-0.00705,0.946
20.832,0.53,-0.0072,0.946
20.835,0.53,-0.00728,0.946
20.838,0.53,-0.00743,0.946
20.841,0.531,-0.00755,0.946
20.844,0.531,-0.00765,0.946
20.847,0.531,-0.00774,0.946
20.85,0.531,-0.00788,0.945
20.853,0.531,-0.00799,0.945
20.856,0.532,-0.00812,0.945
20.859,0.532,-0.00831,0.945
20.862,0.532,-0.0084,0.945
20.865,0.532,-0.00857,0.945
20.868,0.532,-0.00872,0.945
20.872,0.533,-0.00889,0.945
20.877,0.531,-0.00915,0.945
20.88,0.53,-0.00926,0.945
20.883,0.528,-0.00943,0.945
20.886,0.527,-0.00959,0.945
20.89,0.528,-0.00977,0.945
20.895,0.527,-0.01,0.945
20.898,0.526,-0.0102,0.945
20.901,0.525,-0.0103,0.945
20.904,0.524,-0.0104,0.945
20.907,0.525,-0.0106,0.945
20.91,0.525,-0.0108,0.945
20.914,0.526,-0.0111,0.945
20.917,0.527,-0.0113,0.945
20.922,0.525,-0.0115,0.944
20.925,0.525,-0.0118,0.944
20.928,0.525,-0.0119,0.944
20.932,0.524,-0.0121,0.944
20.935,0.525,-0.0122,0.944
20.94,0.523,-0.0126,0.944
20.943,0.524,-0.0128,0.944
20.946,0.523,-0.0129,0.944
20.949,0.523,-0.0131,0.944
20.952,0.524,-0.0134,0.944
20.956,0.524,-0.0138,0.944
20.959,0.525,-0.014,0.944
20.964,0.523,-0.0144,0.944
20.967,0.524,-0.0146,0.944
20.97,0.523,-0.0148,0.944
20.973,0.522,-0.015,0.944
20.976,0.523,-0.0153,0.944
20.979,0.523,-0.0156,0.944
20.982,0.523,-0.0158,0.944
20.986,0.523,-0.0162,0.944
20.992,0.521,-0.0167,0.944
20.998,0.519,-0.0172,0.944
21.001,0.518,-0.0175,0.944
21.007,0.516,-0.018,0.944
21.012,0.514,-0.0184,0.944
21.016,0.512,-0.0188,0.945
21.019,0.51,-0.019,0.945
21.024,0.508,-0.0195,0.945
21.027,0.507,-0.0198,0.945
21.031,0.505,-0.0201,0.945
21.034,0.503,-0.0203,0.945
21.039,0.5,-0.0208,0.945
21.043,0.498,-0.0212,0.945
21.048,0.494,-0.0215,0.945
21.051,0.493,-0.0218,0.945
21.054,0.491,-0.0221,0.945
21.057,0.488,-0.0223,0.945
21.06,0.487,-0.0227,0.945
21.064,0.484,-0.0231,0.945
21.07,0.479,-0.0236,0.945
21.073,0.477,-0.0239,0.945
21.079,0.472,-0.0245,0.945
21.084,0.468,-0.0249,0.945
21.087,0.465,-0.0252,0.945
21.091,0.461,-0.0255,0.945
21.096,0.456,-0.026,0.945
21.099,0.454,-0.0263,0.945
21.102,0.451,-0.0265,0.945
21.105,0.448,-0.0268,0.945
21.108,0.444,-0.0271,0.945
21.111,0.441,-0.0274,0.945
21.115,0.437,-0.0278,0.945
21.12,0.432,-0.0284,0.945
21.123,0.429,-0.0287,0.945
21.127,0.424,-0.0291,0.945
21.13,0.421,-0.0294,0.945
21.133,0.418,-0.0297,0.945
21.139,0.411,-0.0305,0.945
21.144,0.404,-0.0309,0.945
21.147,0.401,-0.0313,0.945
21.151,0.395,-0.0317,0.945
21.156,0.389,-0.0322,0.945
21.159,0.385,-0.0325,0.945
21.163,0.379,-0.0328,0.945
21.168,0.372,-0.0334,0.945
21.171,0.368,-0.0337,0.945
21.175,0.362,-0.0341,0.945
21.181,0.354,-0.0348,0.945
21.184,0.349,-0.0351,0.945
21.187,0.344,-0.0354,0.945
21.19,0.34,-0.0358,0.945
21.196,0.33,-0.0365,0.945
21.201,0.322,-0.0369,0.945
21.204,0.317,-0.0372,0.945
21.207,0.312,-0.0375,0.945
21.21,0.307,-0.0378,0.945
21.213,0.302,-0.0381,0.945
21.216,0.297,-0.0384,0.945
21.219,0.291,-0.0388,0.945
21.223,0.284,-0.0392,0.946
21.228,0.275,-0.0398,0.946
21.231,0.27,-0.0402,0.946
21.234,0.264,-0.0405,0.946
21.238,0.257,-0.0409,0.946
21.244,0.245,-0.0415,0.946
21.249,0.236,-0.0421,0.946
21.253,0.228,-0.0424,0.946
21.258,0.218,-0.0429,0.946
21.262,0.21,-0.0433,0.946
21.267,0.201,-0.0438,0.946
21.27,0.195,-0.044,0.946
21.273,0.189,-0.0443,0.946
21.276,0.183,-0.0446,0.947
21.279,0.177,-0.045,0.947
21.283,0.169,-0.0454,0.947
21.286,0.163,-0.0457,0.947
21.289,0.157,-0.0461,0.947
21.292,0.151,-0.0464,0.947
21.297,0.141,-0.047,0.947
21.3,0.135,-0.0473,0.947
21.303,0.129,-0.0476,0.947
21.307,0.121,-0.0479,0.947
21.31,0.116,-0.0482,0.947
21.313,0.11,-0.0485,0.947
21.316,0.104,-0.0488,0.947
21.321,0.0947,-0.0493,0.948
21.324,0.0891,-0.0496,0.948
21.327,0.0835,-0.0497,0.948
21.331,0.0762,-0.0501,0.948
21.334,0.0707,-0.0504,0.948
21.34,0.0602,-0.051,0.948
21.343,0.0549,-0.0513,0.948
21.346,0.0498,-0.0515,0.948
21.349,0.0446,-0.0517,0.948
21.352,0.0396,-0.052,0.948
21.355,0.0346,-0.0522,0.949
21.361,0.025,-0.0527,0.949
21.364,0.0202,-0.053,0.949
21.37,0.0112,-0.0533,0.949
21.373,0.00673,-0.0536,0.949
21.379,-0.00187,-0.0539,0.949
21.384,-0.00884,-0.0541,0.95
21.387,-0.013,-0.0543,0.95
21.391,-0.0183,-0.0545,0.95
21.394,-0.0224,-0.0546,0.95
21.399,-0.0292,-0.0549,0.95
21.403,-0.0345,-0.0551,0.95
21.408,-0.0408,-0.0553,0.95
21.411,-0.0444,-0.0555,0.95
21.415,-0.0491,-0.0557,0.951
21.418,-0.0527,-0.0558,0.951
21.421,-0.056,-0.0559,0.951
21.426,-0.0617,-0.0561,0.951
21.43,-0.0661,-0.0563,0.951
21.433,-0.0692,-0.0564,0.951
21.439,-0.0755,-0.0566,0.951
21.444,-0.0804,-0.0568,0.951
21.447,-0.0832,-0.0569,0.952
21.45,-0.086,-0.057,0.952
21.453,-0.0886,-0.0571,0.952
21.456,-0.0914,-0.0572,0.952
21.459,-0.0941,-0.0573,0.952
21.462,-0.0967,-0.0574,0.952
21.465,-0.0993,-0.0575,0.952
21.468,-0.102,-0.0576,0.952
21.471,-0.104,-0.0578,0.952
21.474,-0.106,-0.0579,0.952
21.477,-0.109,-0.0581,0.952
21.48,-0.111,-0.0582,0.952
21.483,-0.113,-0.0584,0.952
21.486,-0.114,-0.0585,0.952
21.489,-0.116,-0.0586,0.952
21.492,-0.118,-0.0588,0.953
21.495,-0.119,-0.059,0.953
21.498,-0.12,-0.0592,0.953
21.501,-0.122,-0.0594,0.953
21.504,-0.123,-0.0597,0.953
21.507,-0.124,-0.06,0.953
21.51,-0.125,-0.0602,0.953
21.513,-0.125,-0.0606,0.953
21.516,-0.126,-0.0611,0.953
21.519,-0.127,-0.0617,0.953
21.522,-0.128,-0.0624,0.953
21.525,-0.129,-0.0633,0.953
21.528,-0.13,-0.0646,0.953
21.531,-0.131,-0.0665,0.953
21.534,-0.133,-0.0692,0.953
21.537,-0.136,-0.0735,0.953
21.54,-0.14,-0.08,0.953
21.543,-0.144,-0.0883,0.953
21.546,-0.148,-0.0963,0.953
21.549,-0.152,-0.102,0.953
21.552,-0.154,-0.106,0.954
21.555,-0.154,-0.108,0.954
21.558,-0.154,-0.109,0.954
21.561,-0.154,-0.11,0.953
21.564,-0.152,-0.11,0.954
21.567,-0.151,-0.111,0.954
21.57,-0.148,-0.111,0.954
21.573,-0.146,-0.111,0.954
21.576,-0.144,-0.111,0.953
21.579,-0.141,-0.11,0.953
21.582,-0.138,-0.11,0.954
21.585,-0.134,-0.11,0.953
21.588,-0.131,-0.109,0.953
21.591,-0.127,-0.109,0.953
21.594,-0.124,-0.109,0.953
21.597,-0.12,-0.108,0.953
21.6,-0.116,-0.108,0.953
21.603,-0.112,-0.107,0.953
21.607,-0.106,-0.106,0.953
21.612,-0.0987,-0.105,0.953
21.615,-0.0942,-0.104,0.954
21.618,-0.0895,-0.103,0.954
21.621,-0.0848,-0.103,0.954
21.624,-0.08,-0.102,0.954
21.627,-0.0752,-0.101,0.954
21.63,-0.0703,-0.101,0.954
21.633,-0.0653,-0.1,0.954
21.636,-0.0601,-0.0997,0.954
21.639,-0.0549,-0.099,0.954
21.642,0.076,-0.0983,0.954
21.645,0.0813,-0.0976,0.954
21.648,0.0865,-0.0969,0.954
21.651,0.0918,-0.0961,0.954
21.654,0.097,-0.0954,0.954
21.657,0.102,-0.0946,0.954
21.66,0.108,-0.0939,0.954
21.663,0.113,-0.0931,0.955
21.666,0.119,-0.0923,0.955
21.669,0.124,-0.0916,0.955
21.672,0.13,-0.0908,0.955
21.675,0.135,-0.09,0.955
21.678,0.14,-0.0892,0.955
21.681,0.146,-0.0884,0.955
21.684,0.151,-0.0877,0.955
21.687,0.157,-0.0868,0.955
21.69,0.162,-0.086,0.955
21.693,0.167,-0.0852,0.955
21.696,0.172,-0.0844,0.956
21.699,0.177,-0.0835,0.956
21.702,0.182,-0.0827,0.956
21.705,0.187,-0.0817,0.956
21.708,0.192,-0.0806,0.956
21.711,0.197,-0.0799,0.956
21.714,0.202,-0.0791,0.956
21.717,0.206,-0.0782,0.957
21.72,0.211,-0.0774,0.957
21.723,0.215,-0.0765,0.957
21.726,0.22,-0.0757,0.957
21.729,0.224,-0.0749,0.957
21.732,0.228,-0.0741,0.957
21.735,0.232,-0.0732,0.958
21.738,0.236,-0.0724,0.958
21.741,0.24,-0.0715,0.958
21.744,0.244,-0.0707,0.958
21.747,0.247,-0.0698,0.958
21.75,0.251,-0.069,0.958
21.753,0.254,-0.0682,0.959
21.756,0.257,-0.0673,0.959
21.759,0.26,-0.0665,0.959
21.762,0.263,-0.0656,0.959
21.765,0.266,-0.0648,0.959
21.768,0.268,-0.064,0.96
21.771,0.271,-0.063,0.96
21.774,0.273,-0.0621,0.96
21.777,0.275,-0.0613,0.96
21.78,0.277,-0.0603,0.96
21.783,0.279,-0.0595,0.961
21.786,0.281,-0.0585,0.961
21.789,0.282,-0.0576,0.961
21.792,0.283,-0.0566,0.961
21.795,0.285,-0.0556,0.961
21.798,0.285,-0.0544,0.961
21.801,0.286,-0.0533,0.962
21.804,0.287,-0.0521,0.962
21.807,0.287,-0.0506,0.962
21.81,0.288,-0.049,0.962
21.813,0.288,-0.0472,0.962
21.816,0.288,-0.0449,0.963
21.819,0.289,-0.0414,0.963
21.822,0.289,-0.0366,0.963
21.825,0.289,-0.0291,0.963
21.828,0.289,-0.0187,0.963
21.831,0.289,-0.00868,0.963
21.834,0.289,-0.00136,0.964
21.837,0.289,0.00352,0.964
21.84,0.289,0.0072,0.964
21.843,0.289,0.00956,0.964
21.846,0.289,0.0112,0.964
21.849,0.289,0.0126,0.964
21.852,0.289,0.0136,0.964
21.855,0.288,0.0144,0.964
21.858,0.288,0.015,0.964
21.861,0.288,0.0154,0.964
21.864,0.287,0.016,0.964
21.867,0.287,0.0164,0.964
21.87,0.286,0.0167,0.964
21.873,0.286,0.017,0.964
21.876,0.285,0.0175,0.964
21.879,0.285,0.0178,0.964
21.883,0.284,0.0182,0.964
21.888,0.282,0.0186,0.964
21.891,0.279,0.0184,0.964
21.894,0.276,0.0183,0.964
21.897,0.275,0.0185,0.964
21.9,0.275,0.0187,0.964
21.903,0.275,0.0189,0.964
21.906,0.274,0.019,0.964
21.909,0.274,0.0192,0.964
21.912,0.273,0.0193,0.964
21.915,0.272,0.0195,0.964
21.918,0.271,0.0196,0.964
21.921,0.271,0.0197,0.964
21.924,0.27,0.0198,0.964
21.927,0.269,0.0199,0.964
21.93,0.268,0.0199,0.963
21.933,0.267,0.0199,0.963
21.936,0.266,0.02,0.963
21.939,0.265,0.02,0.963
21.942,0.264,0.02,0.963
21.945,0.263,0.0201,0.963
21.948,0.262,0.02,0.963
21.951,0.261,0.02,0.963
21.954,0.259,0.0199,0.963
21.957,0.257,0.0197,0.962
21.96,0.254,0.0194,0.962
21.963,0.251,0.0191,0.962
21.966,0.249,0.0189,0.962
21.969,0.246,0.0186,0.962
21.972,0.244,0.0184,0.962
21.975,0.242,0.0183,0.962
21.978,0.24,0.0181,0.961
21.981,0.239,0.0179,0.961
21.984,0.237,0.0178,0.961
21.987,0.235,0.0176,0.961
21.991,0.233,0.0174,0.961
21.996,0.231,0.0172,0.961
21.999,0.23,0.017,0.96
22.002,0.228,0.0169,0.96
22.005,0.227,0.0167,0.96
22.008,0.225,0.0166,0.96
22.011,0.224,0.0165,0.96
22.015,0.222,0.0163,0.96
22.02,0.219,0.0161,0.96
22.023,0.218,0.016,0.959
22.026,0.217,0.0158,0.959
22.029,0.216,0.0157,0.959
22.032,0.214,0.0155,0.959
22.035,0.213,0.0153,0.959
22.038,0.211,0.0152,0.959
22.041,0.21,0.015,0.958
22.044,0.209,0.0148,0.958
22.047,0.207,0.0146,0.958
22.05,0.206,0.0145,0.958
22.053,0.205,0.0143,0.958
22.056,0.204,0.0141,0.958
22.059,0.202,0.0139,0.958
22.062,0.201,0.0137,0.958
22.065,0.2,0.0136,0.957
22.068,0.199,0.0134,0.957
22.071,0.198,0.0133,0.957
22.074,0.197,0.0132,0.957
22.077,0.196,0.013,0.957
22.08,0.195,0.0128,0.956
22.083,0.193,0.0127,0.956
22.086,0.192,0.0125,0.956
22.089,0.191,0.0124,0.956
22.092,0.19,0.0122,0.956
22.095,0.189,0.0121,0.956
22.098,0.188,0.0119,0.955
22.101,0.187,0.0117,0.955
22.104,0.186,0.0116,0.955
22.107,0.185,0.0114,0.955
22.111,0.184,0.0112,0.955
22.116,0.182,0.0109,0.954
22.119,0.181,0.0107,0.954
22.122,0.18,0.0105,0.954
22.125,0.179,0.0103,0.954
22.128,0.178,0.0101,0.954
22.131,0.177,0.00988,0.954
22.135,0.176,0.00963,0.953
22.14,0.175,0.00929,0.953
22.143,0.174,0.00904,0.953
22.146,0.173,0.00885,0.953
22.149,0.172,0.00865,0.953
22.152,0.171,0.00842,0.953
22.155,0.17,0.00824,0.953
22.158,0.17,0.00806,0.952
22.161,0.169,0.0079,0.952
22.164,0.168,0.00769,0.952
22.167,0.168,0.00748,0.952
22.17,0.167,0.00731,0.952
22.173,0.166,0.00713,0.952
22.176,0.165,0.00686,0.952
22.179,0.165,0.00666,0.952
22.182,0.164,0.00642,0.951
22.185,0.163,0.00625,0.951
22.188,0.163,0.00597,0.951
22.191,0.162,0.00576,0.951
22.194,0.162,0.00556,0.951
22.197,0.161,0.00535,0.951
22.201,0.16,0.00502,0.951
22.206,0.159,0.00462,0.951
22.209,0.159,0.00439,0.95
22.212,0.158,0.0041,0.95
22.215,0.158,0.00383,0.95
22.218,0.157,0.00353,0.95
22.222,0.156,0.00322,0.95
22.227,0.156,0.00291,0.95
22.23,0.156,0.00266,0.95
22.233,0.155,0.00248,0.95
22.236,0.155,0.00235,0.949
22.239,0.154,0.00218,0.949
22.242,0.154,0.00197,0.949
22.245,0.154,0.00174,0.949
22.248,0.153,0.00156,0.949
22.251,0.153,0.00133,0.949
22.254,0.153,0.00111,0.949
22.257,0.153,0.000894,0.949
22.26,0.152,0.000732,0.949
22.263,0.152,0.00054,0.949
22.266,0.152,0.000347,0.948
22.269,0.152,0.00019,0.948
22.272,0.151,-2.62e-07,0.948
22.275,0.151,-0.000269,0.948
22.279,0.151,-0.000484,0.948
22.281,0.151,-0.000588,0.948
22.284,0.151,-0.000742,0.948
22.287,0.151,-0.000918,0.948
22.29,0.15,-0.00115,0.948
22.293,0.15,-0.00137,0.948
22.296,0.15,-0.00159,0.948
22.299,0.15,-0.00175,0.948
22.302,0.15,-0.0019,0.948
22.305,0.15,-0.00211,0.948
22.308,0.15,-0.0023,0.948
22.312,0.149,-0.00259,0.947
22.317,0.15,-0.00294,0.947
22.32,0.15,-0.00315,0.947
22.323,0.15,-0.00336,0.947
22.326,0.149,-0.00351,0.947
22.329,0.149,-0.00373,0.947
22.332,0.15,-0.0039,0.947
22.335,0.15,-0.00408,0.947
22.338,0.15,-0.00423,0.947
22.341,0.15,-0.00439,0.947
22.344,0.15,-0.00451,0.947
22.347,0.151,-0.00471,0.947
22.35,0.151,-0.00485,0.947
22.353,0.151,-0.00508,0.947
22.356,0.152,-0.00531,0.947
22.359,0.152,-0.00548,0.947
22.362,0.152,-0.00566,0.947
22.365,0.152,-0.00592,0.947
22.368,0.151,-0.0061,0.947
22.371,0.151,-0.0063,0.947
22.374,0.151,-0.00653,0.947
22.377,0.151,-0.00669,0.947
22.38,0.151,-0.00685,0.947
22.383,0.151,-0.00699,0.947
22.386,0.151,-0.00715,0.947
22.389,0.151,-0.00734,0.947
22.392,0.151,-0.00751,0.947
22.395,0.151,-0.00767,0.947
22.398,0.151,-0.00784,0.947
22.401,0.151,-0.00798,0.947
22.405,0.151,-0.00816,0.947
22.41,0.151,-0.00843,0.947
22.413,0.152,-0.00862,0.947
22.417,0.152,-0.00879,0.947
22.422,0.152,-0.00901,0.947
22.425,0.152,-0.00911,0.947
22.428,0.152,-0.00929,0.947
22.431,0.152,-0.00942,0.947
22.434,0.152,-0.00955,0.947
22.437,0.153,-0.00972,0.947
22.44,0.153,-0.00989,0.947
22.443,0.153,-0.0101,0.947
22.446,0.153,-0.0102,0.947
22.449,0.153,-0.0103,0.947
22.452,0.154,-0.0104,0.947
22.455,0.154,-0.0106,0.947
22.459,0.154,-0.0109,0.947
22.464,0.155,-0.0111,0.947
22.467,0.155,-0.0112,0.947
22.47,0.155,-0.0114,0.947
22.473,0.155,-0.0115,0.947
22.476,0.155,-0.0116,0.947
22.479,0.155,-0.0117,0.947
22.482,0.156,-0.0118,0.947
22.485,0.156,-0.012,0.947
22.488,0.156,-0.0121,0.947
22.491,0.156,-0.0122,0.947
22.494,0.157,-0.0124,0.947
22.497,0.157,-0.0125,0.947
22.5,0.157,-0.0126,0.947
22.503,0.157,-0.0127,0.947
22.506,0.158,-0.0128,0.947
22.509,0.158,-0.013,0.948
22.512,0.158,-0.0131,0.948
22.515,0.158,-0.0132,0.948
22.518,0.158,-0.0133,0.948
22.521,0.159,-0.0134,0.948
22.524,0.159,-0.0135,0.948
22.527,0.159,-0.0136,0.948
22.53,0.159,-0.0137,0.948
22.533,0.16,-0.0138,0.948
22.536,0.16,-0.0139,0.948
22.539,0.16,-0.014,0.948
22.542,0.16,-0.0141,0.948
22.545,0.16,-0.0142,0.948
